"County.Name","Data Year","Plant state abbreviation","Plant name","Utility name","Plant latitude","Plant longitude","Number of units","Number of generators","Plant primary fuel category","Plant nameplate capacity (MW)","Plant annual net generation (MWh)","Plant annual NOx emissions (tons)","Plant annual SO2 emissions (tons)","Plant annual CO2 emissions (tons)","Plant annual CH4 emissions (lbs)","Plant annual N2O emissions (lbs)","percent_black","percent_na","percent_asian","percent_hawaiian","percent_two","percent_white","percent_hispanic","disadvantaged","population","percent_poverty","PM2.5"
"Craven",2022-12-07,"NC","Pecan Grove Solar, LLC","CI-II Mitchell Holding LLC","35.067661000000001","-77.185205999999994","1","1","SOLAR","5","8825",NA,NA,NA,NA,NA,0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","New Bern","Industrial Power Generating Company LLC","35.168100000000003","-77.226699999999994","18","18","BIOMASS","5.4","23421.995999999999","0","4.3940000000000001","637.54300000000001","66.403000000000006","13.281000000000001",0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","Andrew Solar","Cypress Creek Renewables","35.160800000000002","-77.109899999999996","1","1","SOLAR","5","9063",NA,NA,NA,NA,NA,0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","TWE New Bern Solar Project, LLC","Cypress Creek Renewables","35.154273000000003","-77.134320000000002","1","1","SOLAR","4","5745",NA,NA,NA,NA,NA,0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","Weyerhaeuser - New Bern","International Paper Co. - New Bern Mill","35.212000000000003","-77.114400000000003","3","1","BIOMASS","38.1","202999.83","106.783","303.15499999999997","9033.5810000000001","7163.973","4582.884",0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","Plott Hound Solar","Plott Hound Solar, LLC","35.137999999999998","-77.091999999999999","1","1","SOLAR","5","7535",NA,NA,NA,NA,NA,0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","Craven County Wood Energy","CMS Generation Operating Co II","35.130192999999998","-77.167883000000003","1","1","BIOMASS","50","291057","395.70400000000001","233.417","33396.161","307783.723","40558.478000000003",0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","New Bern Farm","Strata Manager, LLC","35.209564","-77.056725","1","1","SOLAR","5","8675",NA,NA,NA,NA,NA,0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","Porter Solar","Cypress Creek Renewables","35.216700000000003","-77.074299999999994","1","1","SOLAR","5","8165",NA,NA,NA,NA,NA,0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Craven",2022-12-07,"NC","Sweet Tea Solar, LLC","Sweet Tea Solar, LLC","35.160888999999997","-77.133295000000004","1","1","SOLAR","4.5","6391",NA,NA,NA,NA,NA,0.216666666666667,0.00428571428571429,0.0252380952380952,0,0.020952380952381,0.643809523809524,0.0685714285714286,38.0952380952381,102491,53.8095238095238,5.95619047619048
"Cumberland",2022-12-07,"NC","Boykin PV1","Ecoplexus, Inc","35.113385999999998","-78.750422999999998","1","1","SOLAR","16","28662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Quincy Solar","Cypress Creek Renewables","35.0717","-78.8078","1","1","SOLAR","4","7466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Panda Solar NC 11, LLC","Panda Solar NC 11, LLC","34.908588999999999","-78.912481","1","1","SOLAR","2","4072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Carter PV1","Ecoplexus, Inc","35.021110999999998","-78.787499999999994","1","1","SOLAR","5","9338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Panda Solar NC 5, LLC","Panda Solar NC 5, LLC","35.047153000000002","-78.810478000000003","1","1","SOLAR","1","1891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Tart Farm","Strata Manager, LLC","35.204444000000002","-78.681111000000001","1","1","SOLAR","5","9154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Panda Solar NC 10, LLC","Panda Solar NC 10, LLC","34.909630999999997","-78.912997000000004","1","1","SOLAR","2","4119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Royal Solar","Cypress Creek Renewables","35.216000000000001","-78.688999999999993","1","1","SOLAR","4.9000000000000004","9191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Soluga Farms III","Strata Manager, LLC","35.219271999999997","-78.673331000000005","1","1","SOLAR","5","9306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Butler-Warner Generation Plant","Fayetteville Public Works Commission","35.098599999999998","-78.829400000000007","9","11","GAS","304.89999999999998","51454","101.996","0.27300000000000002","37956.631000000001","2176.0459999999998","333.08800000000002",NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Viper Solar","Cypress Creek Renewables","34.934885999999999","-78.962159","1","1","SOLAR","2","4014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Soluga Farms IV","Soluga Solar, LLC","35.218710000000002","-78.669478999999995","1","1","SOLAR","3.4","6462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Panda Solar NC 9, LLC","Panda Solar NC 9, LLC","34.910856000000003","-78.913600000000002","1","1","SOLAR","2","4433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Cumberland",2022-12-07,"NC","Innovative Solar 46","Cypress Creek Renewables","34.918194","-78.943550000000002","1","1","SOLAR","78.5","149446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6470588235294,332861,NA,7.30044117647059
"Currituck",2022-12-07,"NC","Shawboro PV1","Duke Energy Renewables Services","36.433332999999998","-76.087221999999997","1","1","SOLAR","20","37633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,26363,NA,NA
"Currituck",2022-12-07,"NC","Summit Farms Solar","Dominion Renewable Energy","36.476500000000001","-76.135999999999996","1","1","SOLAR","62.4","103541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,26363,NA,NA
"Currituck",2022-12-07,"NC","Grandy PV 1","Ecoplexus, Inc","36.233611000000003","-75.880832999999996","1","1","SOLAR","20","30222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,26363,NA,NA
"Currituck",2022-12-07,"NC","Ranchland Solar, LLC","Ranchland Solar, LLC","36.472591000000001","-76.154088999999999","1","1","SOLAR","60","127498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,26363,NA,NA
"Dare",2022-12-07,"NC","Buxton","North Carolina El Member Corp","35.267221999999997","-75.534722000000002","5","5","OIL","15","739","18.25","1.6459999999999999","927.28","75.100999999999999","15.02",NA,NA,NA,NA,NA,NA,NA,27.2727272727273,36222,NA,NA
"Davidson",2022-12-07,"NC","Davidson Gas Producers LLC","Davidson Gas Producers LLC","35.841298999999999","-80.183458000000002","1","1","BIOMASS","1.6","12449","0","2.1579999999999999","0","0","0",0.0958823529411765,0.00147058823529412,0.0129411764705882,0,0.0155882352941176,0.786176470588235,0.0702941176470588,41.1764705882353,165381,59.7058823529412,8.80117647058823
"Davidson",2022-12-07,"NC","High Rock Hydro","Eagle Creek Renewable Energy, LLC","35.6008","-80.233900000000006","3","3","HYDRO","33","117309.999",NA,NA,NA,NA,NA,0.0958823529411765,0.00147058823529412,0.0129411764705882,0,0.0155882352941176,0.786176470588235,0.0702941176470588,41.1764705882353,165381,59.7058823529412,8.80117647058823
"Davidson",2022-12-07,"NC","Lexington Health Center","North Carolina Mun Power Agny #1","35.830877000000001","-80.242153999999999","1","1","OIL","1.8","-27","1.9E-2","2E-3","0.98","7.9000000000000001E-2","1.6E-2",0.0958823529411765,0.00147058823529412,0.0129411764705882,0,0.0155882352941176,0.786176470588235,0.0702941176470588,41.1764705882353,165381,59.7058823529412,8.80117647058823
"Davidson",2022-12-07,"NC","Works 53","PPG Ind Fiber Glass Prdcts Inc","35.755000000000003","-80.277777999999998","3","3","OIL","3","0",NA,NA,NA,NA,NA,0.0958823529411765,0.00147058823529412,0.0129411764705882,0,0.0155882352941176,0.786176470588235,0.0702941176470588,41.1764705882353,165381,59.7058823529412,8.80117647058823
"Davidson",2022-12-07,"NC","Lexington","North Carolina Mun Power Agny #1","35.773600000000002","-80.259399999999999","2","2","OIL","3.6","-76","2.8000000000000001E-2","3.0000000000000001E-3","1.552","0.126","2.5000000000000001E-2",0.0958823529411765,0.00147058823529412,0.0129411764705882,0,0.0155882352941176,0.786176470588235,0.0702941176470588,41.1764705882353,165381,59.7058823529412,8.80117647058823
"Davidson",2022-12-07,"NC","Westside WWTP","City Of High Point","35.940300000000001","-80.110600000000005","1","1","OIL","1.8","102","1.407","0.13500000000000001","76.028000000000006","6.1580000000000004","1.232",0.0958823529411765,0.00147058823529412,0.0129411764705882,0,0.0155882352941176,0.786176470588235,0.0702941176470588,41.1764705882353,165381,59.7058823529412,8.80117647058823
"Davie",2022-12-07,"NC","Daniel Farm LLC","Strata Manager, LLC","35.848889","-80.553611000000004","1","1","SOLAR","5","9021",NA,NA,NA,NA,NA,0.0457142857142857,0,0.00285714285714286,0,0.0242857142857143,0.834285714285714,0.0671428571428571,28.5714285714286,42257,46.5714285714286,8.80428571428571
"Davie",2022-12-07,"NC","Carolina Lily Solar","Carolina Lily Solar, LLC","35.956000000000003","-80.444000000000003","1","1","SOLAR","5","8145",NA,NA,NA,NA,NA,0.0457142857142857,0,0.00285714285714286,0,0.0242857142857143,0.834285714285714,0.0671428571428571,28.5714285714286,42257,46.5714285714286,8.80428571428571
"Davie",2022-12-07,"NC","Mocksville Solar","Duke Energy Carolinas, LLC","35.833888999999999","-80.574444","1","1","SOLAR","15.4","27693",NA,NA,NA,NA,NA,0.0457142857142857,0,0.00285714285714286,0,0.0242857142857143,0.834285714285714,0.0671428571428571,28.5714285714286,42257,46.5714285714286,8.80428571428571
"Davie",2022-12-07,"NC","Tiburon Holdings","Heelstone Energy Holdings, LLC","35.903333000000003","-80.416944000000001","1","1","SOLAR","5","9365",NA,NA,NA,NA,NA,0.0457142857142857,0,0.00285714285714286,0,0.0242857142857143,0.834285714285714,0.0671428571428571,28.5714285714286,42257,46.5714285714286,8.80428571428571
"Davie",2022-12-07,"NC","Mocksville Farm","Strata Manager, LLC","35.878610999999999","-80.541944000000001","1","1","SOLAR","5","9227",NA,NA,NA,NA,NA,0.0457142857142857,0,0.00285714285714286,0,0.0242857142857143,0.834285714285714,0.0671428571428571,28.5714285714286,42257,46.5714285714286,8.80428571428571
"Davie",2022-12-07,"NC","Ray Wilson Solar","Ray Wilson Solar, LLC","35.933","-80.376000000000005","1","1","SOLAR","5","8374",NA,NA,NA,NA,NA,0.0457142857142857,0,0.00285714285714286,0,0.0242857142857143,0.834285714285714,0.0671428571428571,28.5714285714286,42257,46.5714285714286,8.80428571428571
"Duplin",2022-12-07,"NC","Warsaw II","AES Distributed Energy","35.01","-78.05","1","1","SOLAR","2","3441",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Kenansville","AES Distributed Energy","34.96","-78.040000000000006","1","1","SOLAR","2","3319",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Kenansville Solar Farm, LLC","SRE Utility Solar 1, LLC","34.97","-77.976111000000003","9","9","SOLAR","4.5","5558.0039999999999",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Town of Cary","Cypress Creek Renewables","34.823889000000001","-77.969722000000004","1","1","SOLAR","1.5","1328",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Warsaw I","AES Distributed Energy","35.01","-78.11","1","1","SOLAR","2","3246",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","PG Solar, LLC","North Carolina El Member Corp","35.167164","-78.017810999999995","1","1","SOLAR","2","3847",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Lanier Solar","Cypress Creek Renewables","34.898888999999997","-77.808888999999994","1","1","SOLAR","4.9000000000000004","9425",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Warsaw Farm","Duke Energy Progress - (NC)","35.005555999999999","-78.125833","1","1","SOLAR","65","120883",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Atkinson Farm Solar","Strata Manager, LLC","34.896953000000003","-77.795169000000001","1","1","SOLAR","5","9276",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Atkinson Solar II","Atkinson Solar II LLC","34.896999999999998","-77.792000000000002","1","1","SOLAR","1.9","3805",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Beulaville","AES Distributed Energy","34.9","-77.78","1","1","SOLAR","2","3188",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Brick City Solar","Brick City Solar, LLC","34.726402","-77.983448999999993","1","1","SOLAR","5","8485",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Freight Line Solar, LLC","North Carolina El Member Corp","34.968850000000003","-77.762360000000001","1","1","SOLAR","2","4362",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Kenansville Solar 2, LLC","Cypress Creek Renewables","34.957777999999998","-77.981667000000002","1","1","SOLAR","2","3669",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Hickory","Current Energy Group","34.802222","-78.009167000000005","1","1","SOLAR","5","10207",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Innovative Solar 35, LLC","CD Global Solar Holdings, LLC","35.045999999999999","-77.825000000000003","1","1","SOLAR","1.9","3318",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Kirkwall Holdings","Cypress Creek Renewables","34.988889","-78.137500000000003","1","1","SOLAR","5","9093",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Ludie Brown Solar Energy Storage","North Carolina El Member Corp","34.831000000000003","-77.77","2","2","SOLAR","4.5","3560",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Woodland Church Farm","Strata Manager, LLC","35.058332999999998","-77.853611000000001","1","1","SOLAR","5","9285",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Aspen Solar, LLC","SRE Utility Solar 1, LLC","34.791162999999997","-78.012122000000005","1","1","SOLAR","5","9237",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Murphy-Brown LLC","Murphy - Brown LLC","34.994399999999999","-78.158299999999997","2","2","OIL","2.4","-424","0.876","8.4000000000000005E-2","47.445999999999998","3.843","0.76900000000000002",0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Nickelson Solar, LLC","Sol Systems","34.747103000000003","-77.987375","1","1","SOLAR","5.3","9602",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Rose Hill","Sol Systems","34.823889000000001","-77.969722000000004","1","1","SOLAR","2","3001",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Cedar Solar, LLC","SRE Utility Solar 1, LLC","34.915767000000002","-77.775743000000006","1","1","SOLAR","5","9198",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Wallace","AES Distributed Energy","34.758130000000001","-77.971729999999994","1","1","SOLAR","2","3135",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Hall Solar Energy Storage","North Carolina El Member Corp","34.798999999999999","-77.947000000000003","2","2","SOLAR","4.5","3447",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Buttercup Solar, LLC","Sol Systems","34.823540000000001","-77.972750000000005","1","1","SOLAR","5","10970",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Harvest Beulaville, LLC","Alchemy Renewable Energy","34.903889999999997","-77.784166999999997","1","1","SOLAR","2","3585",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Faison Solar","USF Surry, LLC","35.069721999999999","-78.116111000000004","1","1","SOLAR","2","2982",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Belafonte","Strata Manager, LLC","35.161492000000003","-78.090147999999999","1","1","SOLAR","3.4","7140",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","FLS Solar 230 (Warren)","Cypress Creek Renewables","35.016111000000002","-77.821944000000002","1","1","SOLAR","4.8","8620",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Nickelson Solar 2","Nickelson Solar 2, LLC","34.745699999999999","-77.988","1","1","SOLAR","4.9000000000000004","9543",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Albertson Solar LLC","Albertson Solar LLC","35.093021","-77.812667000000005","1","1","SOLAR","5","6827",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Duplin Solar LLC","SRE Utility Solar 1, LLC","35.011944","-78.078333000000001","1","1","SOLAR","5","8663",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Kennedy Solar, LLC","Cypress Creek Renewables","35.012281999999999","-78.092185000000001","1","1","SOLAR","4.9000000000000004","8820",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Eros Solar, LLC","Sol Systems","35.165129999999998","-78.080250000000007","1","1","SOLAR","5","10113",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Duplin",2022-12-07,"NC","Duplin Solar I LLC (160 Houston Lane)","Duplin Solar I, LLC","34.960082999999997","-77.980388000000005","1","1","SOLAR","5","7961",NA,NA,NA,NA,NA,0.238181818181818,0.00363636363636364,0.000909090909090909,0,0.0127272727272727,0.513636363636364,0.208181818181818,72.7272727272727,58967,77.7272727272727,6.21363636363636
"Durham",2022-12-07,"NC","XPF Solar Field","United Therapeutics Corporation","35.911667000000001","-78.873333000000002","1","1","SOLAR","3","4545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,311848,NA,8.54516666666667
"Durham",2022-12-07,"NC","Star Solar","Star Solar LLC","36.08","-78.823888999999994","1","1","SOLAR","5","7685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,311848,NA,8.54516666666667
"Durham",2022-12-07,"NC","Durham Solar","SRE Utility Solar 1, LLC","36.004941000000002","-78.848474999999993","1","1","SOLAR","3.5","5848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,311848,NA,8.54516666666667
"Durham",2022-12-07,"NC","Mas Durham Power, LLC","Mas Durham Power, LLC","36.031100000000002","-78.86","2","2","BIOMASS","2.2000000000000002","12064","0","2.1619999999999999","0","0","0",NA,NA,NA,NA,NA,NA,NA,33.3333333333333,311848,NA,8.54516666666667
"Durham",2022-12-07,"NC","Mile Farm","Palmetto Power Management LLC","36.230561000000002","-78.949585999999996","1","1","SOLAR","5","8766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,311848,NA,8.54516666666667
"Edgecombe",2022-12-07,"NC","QVC Inc","QVC Inc","35.922199999999997","-77.673100000000005","2","2","SOLAR","3.5","3280",NA,NA,NA,NA,NA,0.557142857142857,0,0.000714285714285714,0.000714285714285714,0.0107142857142857,0.368571428571429,0.0435714285714286,100,52648,74.8571428571429,7.09714285714286
"Edgecombe",2022-12-07,"NC","Harts Mill Solar, LLC","Harts Mills Solar, LLC","35.9","-77.64","1","1","SOLAR","80","182591",NA,NA,NA,NA,NA,0.557142857142857,0,0.000714285714285714,0.000714285714285714,0.0107142857142857,0.368571428571429,0.0435714285714286,100,52648,74.8571428571429,7.09714285714286
"Edgecombe",2022-12-07,"NC","Leggett Solar, LLC","Cypress Creek Renewables","36.058","-77.623000000000005","1","1","SOLAR","5","8376",NA,NA,NA,NA,NA,0.557142857142857,0,0.000714285714285714,0.000714285714285714,0.0107142857142857,0.368571428571429,0.0435714285714286,100,52648,74.8571428571429,7.09714285714286
"Edgecombe",2022-12-07,"NC","Tarboro Solar","Duke Energy Renewables Services","35.858055999999998","-77.499167","1","1","SOLAR","5","8200",NA,NA,NA,NA,NA,0.557142857142857,0,0.000714285714285714,0.000714285714285714,0.0107142857142857,0.368571428571429,0.0435714285714286,100,52648,74.8571428571429,7.09714285714286
